offer_id,skill_name,skill_level,skill_level_name
0,English,Nan,C1
0,Machine Learning,3,Regular
0,NLP,3,Regular
0,LLM,3,Regular
0,CI/CD,3,Regular
0,AI,3,Regular
0,GitHub,3,Regular
0,Azure,3,Regular
0,SQL,3,Regular
0,Deep Learning,3,Regular
0,Python,3,Regular
1,NLP,3,Regular
1,Machine Learning,3,Regular
1,Python,2,Junior
1,SQL,2,Junior
1,Azure,1,Nice To Have
2,AI,4,Advanced
2,AI Governance,4,Advanced
2,EU regulatory frameworks,4,Advanced
2,"AI ethics,",4,Advanced
2,"GDPR,",4,Advanced
3,CI/CD,4,Advanced
3,Django,4,Advanced
3,GitLab,4,Advanced
3,SaaS,4,Advanced
3,fastapi,4,Advanced
3,Kubernetes,4,Advanced
3,GCP,3,Regular
3,LMM,1,Nice To Have
3,Angular,1,Nice To Have
3,AI,1,Nice To Have
4,AI/ML,4,Advanced
4,Docker,3,Regular
4,AI,3,Regular
4,Software Development,1,Nice To Have
5,English,Nan,B2
5,Bazy Danych,4,Advanced
5,TypeScript,4,Advanced
5,Node.js,4,Advanced
5,AI,4,Advanced
5,Java,4,Advanced
5,JavaScript,4,Advanced
5,Python,4,Advanced
5,rag,1,Nice To Have
6,English,Nan,C1
6,Machine Learning,4,Advanced
6,Python,4,Advanced
6,AWS,4,Advanced
6,LLM,4,Advanced
6,Data engineer,3,Regular
6,OpenSearch,3,Regular
7,French,Nan,B2
7,English,Nan,B2
7,Microsoft Copilot,5,Master
7,Azure,4,Advanced
7,D365,4,Advanced
7,Power Platform,4,Advanced
7,AI,3,Regular
7,Python,3,Regular
7,Azure AI Engineer Associate,1,Nice To Have
8,Polish,Nan,B2
8,English,Nan,B2
8,AR / VR,4,Advanced
8,Unity,4,Advanced
8,Unreal Engine,4,Advanced
8,C#,4,Advanced
8,C++,4,Advanced
8,ARkit,3,Regular
8,ARCore,3,Regular
8,Oculus SDK,3,Regular
8,SteamVR,3,Regular
8,Vuforia,3,Regular
9,Power BI,4,Advanced
9,AI,4,Advanced
