offer_id,skill_name,skill_level,skill_level_name
0,English,Nan,B2
0,GenAI,4,Advanced
0,OpenAI,4,Advanced
0,Langchain,4,Advanced
0,API Testing,4,Advanced
0,Python,3,Regular
1,Python,4,Advanced
1,CI/CD,3,Regular
1,Async Programming,3,Regular
1,fastapi,3,Regular
1,pytest,3,Regular
1,Django,1,Nice To Have
1,Docker,1,Nice To Have
1,Kubernetes,1,Nice To Have
1,Flask,1,Nice To Have
2,NLP,3,Regular
2,LLM,3,Regular
2,PyTorch,3,Regular
2,NumPy,3,Regular
2,Python 3.x,3,Regular
2,REST API,3,Regular
2,Hugging Face,3,Regular
2,Machine Learning,3,Regular
2,AI,3,Regular
3,LLM,4,Advanced
3,AI,4,Advanced
3,Python,4,Advanced
3,PyTorch,3,Regular
4,OpenAI API,3,Regular
4,ChatGPT,3,Regular
4,Python,3,Regular
5,AI,4,Advanced
5,Data,4,Advanced
5,Presales,4,Advanced
6,Polish,Nan,C2
6,English,Nan,B2
6,Azure DevOps,4,Advanced
6,Azure AI,4,Advanced
6,Azure ML,4,Advanced
6,MS Fabric,4,Advanced
6,Python,4,Advanced
6,SQL,4,Advanced
6,Power BI,4,Advanced
7,AWS,4,Advanced
7,DevOps,4,Advanced
7,C#,4,Advanced
7,AI/ML,4,Advanced
7,Azure,4,Advanced
7,GCP,4,Advanced
7,English,4,Advanced
7,.Net,4,Advanced
7,Python,4,Advanced
7,Kubernetes,3,Regular
8,Big Data,4,Advanced
8,ETL,4,Advanced
8,Data modeling,4,Advanced
8,Machine Learning,3,Regular
8,AI,3,Regular
8,Python,3,Regular
8,C#,3,Regular
8,Cloud,2,Junior
9,Polish,Nan,C1
9,English,Nan,C1
9,AI,3,Regular
10,Polish,Nan,B2
10,English,Nan,C1
10,GNNs,4,Advanced
10,Molecular Representation Learning,4,Advanced
10,Graph-Based Machine Learning,4,Advanced
10,deep learning frameworks,4,Advanced
10,Python,4,Advanced
10,AlphaFold,4,Advanced
10,OMICs Data Integration,1,Nice To Have
10,Knowledge Graphs in Pharma,1,Nice To Have
10,Generative AI,1,Nice To Have
11,English,Nan,C1
11,Python,5,Master
11,fastapi,5,Master
11,Flask,4,Advanced
11,CrewAI,3,Regular
