offer_id,skill_name,skill_level,skill_level_name
0,Polish,Nan,C1
0,English,Nan,C1
0,LLM,4,Advanced
0,AI,4,Advanced
0,Scrum,4,Advanced
0,rag,4,Advanced
0,Confluence,4,Advanced
0,Jira,4,Advanced
0,Agile,4,Advanced
1,English,Nan,C1
1,AWS,3,Regular
1,NLP,3,Regular
1,LLM,3,Regular
1,AI,3,Regular
2,English,Nan,C1
2,AI/ML,5,Master
2,ML techniques,5,Master
2,Python,5,Master
2,LLM technologies,5,Master
3,English,Nan,C1
3,Polish,Nan,C1
3,C#,4,Advanced
3,Python,4,Advanced
3,Azure Services,4,Advanced
3,REST API,3,Regular
3,Azure DevOps,3,Regular
3,Azure App Service,3,Regular
3,Azure Functions,3,Regular
3,Azure Cognitive Services,3,Regular
3,Generative AI,1,Nice To Have
3,Microsoft Bot Framework,1,Nice To Have
4,Python,5,Master
4,Machine Learning,5,Master
4,TensorFlow,5,Master
4,PyTorch,5,Master
5,French,Nan,B2
5,Spanish,Nan,B2
5,German,Nan,B2
5,NLP,4,Advanced
5,AI,4,Advanced
5,Data Science,4,Advanced
5,Azure,3,Regular
6,AI/ML,4,Advanced
6,AI,3,Regular
6,Docker,3,Regular
6,Software Development,1,Nice To Have
7,AI,4,Advanced
7,Docker,4,Advanced
7,Python,4,Advanced
7,Google Cloud Platform,2,Junior
7,Redis,1,Nice To Have
7,C++,1,Nice To Have
7,TypeScript,1,Nice To Have
7,Unreal Engine,1,Nice To Have
7,SQL,1,Nice To Have
8,Polish,Nan,C2
8,English,Nan,B2
8,Python,4,Advanced
8,TensorFlow,4,Advanced
8,Cloud,4,Advanced
8,AI,3,Regular
8,Microsoft Azure Cloud,1,Nice To Have
8,GCP,1,Nice To Have
8,Machine Learning,1,Nice To Have
9,Web3 protocols,4,Advanced
9,SQL,4,Advanced
9,NoSQL,4,Advanced
9,Apache Kafka,3,Regular
9,AI,3,Regular
10,Polish,Nan,C1
10,English,Nan,C1
10,AI,3,Regular
11,AI,3,Regular
11,Machine Learning,3,Regular
11,Microsoft AI Builder,3,Regular
11,Copilot,3,Regular
11,Microsoft Dynamics 365,3,Regular
11,.Net,3,Regular
11,JavaScript,3,Regular
11,SQL,3,Regular
11,Azure,3,Regular
11,PowerApps,3,Regular
12,Polish,Nan,B2
12,English,Nan,B2
12,Airflow,4,Advanced
12,AI,4,Advanced
12,Kubernetes,4,Advanced
12,MLflow,4,Advanced
12,Azure DevOps,4,Advanced
12,Python,4,Advanced
12,Machine Learning,4,Advanced
13,English,Nan,C1
13,Polish,Nan,C2
13,AI,4,Advanced
13,MS Azure,3,Regular
13,LLM,3,Regular
13,rag,3,Regular
13,Python,3,Regular
13,Open AI,2,Junior
14,NLP,3,Regular
14,Machine Learning,3,Regular
14,Python,2,Junior
14,SQL,2,Junior
14,Azure,1,Nice To Have
15,Polish,Nan,B2
15,English,Nan,B2
15,AR / VR,4,Advanced
15,Unity,4,Advanced
15,Unreal Engine,4,Advanced
15,C#,4,Advanced
15,C++,4,Advanced
15,ARkit,3,Regular
15,ARCore,3,Regular
15,Oculus SDK,3,Regular
15,SteamVR,3,Regular
15,Vuforia,3,Regular
16,Polish,Nan,C1
16,English,Nan,C1
16,AWS,4,Advanced
16,CI/CD,4,Advanced
16,AI,4,Advanced
16,Azure,4,Advanced
16,GCP,4,Advanced
17,English,Nan,C1
17,Azure,4,Advanced
17,AI,4,Advanced
18,Polish,Nan,B2
18,English,Nan,B2
18,AWS,4,Advanced
18,GCP,4,Advanced
18,Python,4,Advanced
18,Docker,3,Regular
18,Kubernetes,3,Regular
18,SQL,3,Regular
18,NoSQL,3,Regular
18,React,1,Nice To Have
19,Go-to-market,5,Master
19,English,5,Master
19,SEO,4,Advanced
19,CMS,4,Advanced
20,Polish,Nan,C1
20,English,Nan,C1
20,Machine Learning,4,Advanced
20,AWS,4,Advanced
20,Data Warehousing,4,Advanced
20,AI,4,Advanced
20,Azure,4,Advanced
20,Databricks,4,Advanced
20,SQL,4,Advanced
20,Python,4,Advanced
20,Scala,4,Advanced
20,Data Science,4,Advanced
21,AI,3,Regular
21,Compiler,3,Regular
22,English,Nan,B2
22,Machine Learning,5,Master
22,NLP,5,Master
22,AI,5,Master
22,Python,5,Master
22,AWS,4,Advanced
23,AWS,4,Advanced
23,Snowflake,4,Advanced
23,SQL,4,Advanced
23,MLOps,4,Advanced
23,Kubernetes,3,Regular
24,English,Nan,B2
24,Polish,Nan,B2
24,AI,5,Master
24,ML,5,Master
24,rag,4,Advanced
24,LLM,4,Advanced
24,Gen AI,4,Advanced
25,AI,4,Advanced
25,.NET C#,4,Advanced
25,Python,4,Advanced
25,CI/CD,4,Advanced
25,Cloud,3,Regular
25,DevOps,1,Nice To Have
26,AI,4,Advanced
26,Machine Learning,4,Advanced
26,Python,3,Regular
27,English,Nan,C1
27,C#,5,Master
27,AI,5,Master
27,Agile,4,Advanced
27,Machine Learning,4,Advanced
27,Azure,4,Advanced
28,English,Nan,B2
28,Python,4,Advanced
28,Machine Learning,4,Advanced
29,English,Nan,B2
29,Polish,Nan,B2
29,AI,5,Master
29,ML,5,Master
29,rag,5,Master
29,MML,5,Master
29,GenAI,4,Advanced
30,AI,3,Regular
30,LLM,3,Regular
31,Polish,Nan,C2
31,English,Nan,B2
31,AWS,4,Advanced
31,NLP,3,Regular
31,Terraform,3,Regular
31,Speech Science,3,Regular
31,AI,3,Regular
31,Machine Learning,3,Regular
31,Python,1,Nice To Have
31,AWS Connect,1,Nice To Have
32,English,Nan,C2
32,Polish,Nan,C2
32,Power BI,4,Advanced
32,Power Automate,4,Advanced
32,SharePoint,4,Advanced
32,Dataverse,4,Advanced
32,REST API,4,Advanced
32,Azure,4,Advanced
32,Azure AI,4,Advanced
32,.NET C#,4,Advanced
32,HTML,4,Advanced
32,CSS,4,Advanced
33,JavaScript,4,Advanced
33,Python,4,Advanced
33,PHP,4,Advanced
33,Go,4,Advanced
33,Ruby,4,Advanced
33,C#,4,Advanced
33,C,4,Advanced
33,Java,4,Advanced
33,Oracle,4,Advanced
33,SAP,4,Advanced
34,Polish,Nan,C1
34,English,Nan,C1
34,SQL,3,Regular
34,AI,3,Regular
34,Analiza Biznesowa,3,Regular
34,Python,2,Junior
35,AI,5,Master
35,Machine Learning,4,Advanced
35,AWS,4,Advanced
35,NLP,4,Advanced
35,PyTorch,4,Advanced
35,Docker,4,Advanced
35,TensorFlow,4,Advanced
35,GCP,4,Advanced
35,Python,4,Advanced
35,Hugging Face,4,Advanced
36,AI,4,Advanced
36,Analityczne Myślenie,4,Advanced
36,Python,4,Advanced
36,Git,4,Advanced
37,English,Nan,B2
37,PyTorch,4,Advanced
37,AI,4,Advanced
37,TensorFlow,4,Advanced
37,Python,4,Advanced
37,Langchain,3,Regular
37,Generative AI,3,Regular
37,LLM,2,Junior
37,Vue,1,Nice To Have
37,React,1,Nice To Have
38,English,Nan,C1
38,GenAI,4,Advanced
38,LLM,4,Advanced
38,Node.js,4,Advanced
38,Angular,4,Advanced
38,Chatbots,4,Advanced
38,rag,4,Advanced
38,Agile,4,Advanced
38,Java,4,Advanced
38,Python,4,Advanced
38,MLOps,4,Advanced
39,Microsoft Copilot,4,Advanced
39,Python,4,Advanced
39,Azure Services,4,Advanced
39,AI Development,3,Regular
39,Power Platform,1,Nice To Have
39,Microsoft Dynamics 365,1,Nice To Have
40,Polish,Nan,B2
40,English,Nan,B2
40,Python,4,Advanced
40,LLM,3,Regular
40,Machine Learning,3,Regular
40,AI Agents,2,Junior
40,PyTorch,2,Junior
40,scikit-learn,2,Junior
40,AWS,2,Junior
40,Terraform,1,Nice To Have
41,English,Nan,C1
41,Python,4,Advanced
41,Machine Learning,4,Advanced
41,Kubernetes,4,Advanced
41,CI/CD,4,Advanced
