offer_id,skill_name,skill_level,skill_level_name
0,Amazon AWS,3,Regular
0,AWS Bedrock,3,Regular
0,OpenSearch,3,Regular
0,AWS Textract,3,Regular
0,RDS PostgreSQL,3,Regular
0,EC2,3,Regular
0,s3,3,Regular
0,Python,1,Nice To Have
1,GenAI,3,Regular
1,C++,3,Regular
1,Python,3,Regular
2,Python,5,Master
2,PostgreSQL,4,Advanced
2,Django,3,Regular
2,pytest,3,Regular
2,Django Rest Framework,3,Regular
2,Amazon AWS,2,Junior
3,AI,4,Advanced
3,Python,4,Advanced
3,LLM,3,Regular
3,CI/CD,3,Regular
4,AWS,3,Regular
4,PyTorch,3,Regular
4,scikit learn,3,Regular
4,NumPy,3,Regular
4,Docker,3,Regular
4,Kubernetes,3,Regular
4,Pandas,3,Regular
5,English,4,Advanced
5,Data Engineering,4,Advanced
5,Big Data,4,Advanced
5,AI,4,Advanced
5,Scrum,2,Junior
5,Kaban,2,Junior
6,English,Nan,B2
6,Machine Learning,2,Junior
6,Python,2,Junior
6,SQL,2,Junior
7,Git,3,Regular
7,CI/CD,3,Regular
7,Deep Learning,3,Regular
7,PyTorch,3,Regular
7,transformers,3,Regular
7,Large Language Models,3,Regular
7,Python,3,Regular
8,GenAI,4,Advanced
8,AI,4,Advanced
8,Python,4,Advanced
8,AWS,3,Regular
8,PyTorch,3,Regular
9,NLP,4,Advanced
9,Python,4,Advanced
9,Git,3,Regular
9,SQL,3,Regular
10,NLP,3,Regular
10,AI,3,Regular
10,Langchain,3,Regular
10,pydanticAI,3,Regular
11,English,Nan,B1
11,Programming,2,Junior
11,Machine Learning,2,Junior
11,English,2,Junior
12,Python,5,Master
12,Machine Learning,4,Advanced
12,SQL,3,Regular
12,Data Science,3,Regular
13,Python,5,Master
13,AI,3,Regular
13,Machine Learning,3,Regular
14,English,Nan,B2
14,AI,3,Regular
14,Python,3,Regular
14,Azure,1,Nice To Have
15,PyTorch,4,Advanced
15,AI,4,Advanced
15,TensorFlow,4,Advanced
15,OpenCV,4,Advanced
16,Polish,Nan,B2
16,English,Nan,C1
16,Product Management,4,Advanced
17,Python,4,Advanced
17,LLM,3,Regular
17,NLP,3,Regular
17,Azure,2,Junior
17,GCP,2,Junior
17,Databricks,1,Nice To Have
18,C++,3,Regular
18,LLM,3,Regular
18,Gradle,3,Regular
18,Release Engineering,3,Regular
18,Machine Learning,3,Regular
19,Airflow,4,Advanced
19,Python,4,Advanced
19,CI/CD,3,Regular
19,Spark,3,Regular
19,Azure,3,Regular
19,Azure ML,2,Junior
19,Docker,2,Junior
19,ML,2,Junior
19,Terraform,2,Junior
19,Kubernetes,2,Junior
20,Kedro,4,Advanced
20,Python 3,4,Advanced
20,CI/CD pipelines,4,Advanced
20,Spark,4,Advanced
20,Airflow,1,Nice To Have
20,Django,1,Nice To Have
20,Docker,1,Nice To Have
20,Kubernetes,1,Nice To Have
20,Databricks,1,Nice To Have
21,Python,4,Advanced
21,Apache Hadoop,3,Regular
21,SQL,3,Regular
21,Apache Spark,3,Regular
21,Machine Learning,3,Regular
22,English,Nan,C1
22,AWS,3,Regular
22,ML OPS,3,Regular
22,GitLab,3,Regular
22,Python,3,Regular
23,English,Nan,B2
23,Cloud,3,Regular
23,Django,3,Regular
23,Flask,3,Regular
23,SQL,3,Regular
23,Python,3,Regular
24,English,Nan,B2
24,Python,5,Master
24,AI/ML,4,Advanced
24,Open AI,4,Advanced
24,English,4,Advanced
24,Langchain,3,Regular
24,Langflow,1,Nice To Have
25,Python,3,Regular
25,GenAI,2,Junior
25,Spark/PySpark,2,Junior
25,LLM/ML/AI,2,Junior
25,Azure,2,Junior
25,Databricks,2,Junior
26,English,Nan,C1
26,Machine Learning,4,Advanced
26,AWS,4,Advanced
26,TypeScript,4,Advanced
26,AI,4,Advanced
26,Azure,4,Advanced
26,Snowflake,4,Advanced
26,JavaScript,4,Advanced
26,Python,4,Advanced
26,Docker,3,Regular
26,Kubernetes,3,Regular
27,AI,5,Master
27,Machine Learning,4,Advanced
27,AWS,4,Advanced
27,NLP,4,Advanced
27,PyTorch,4,Advanced
27,Docker,4,Advanced
27,TensorFlow,4,Advanced
27,GCP,4,Advanced
27,Kubernetes,4,Advanced
27,Python,4,Advanced
28,AI/ML,4,Advanced
28,AI,3,Regular
28,Docker,3,Regular
28,Software Development,1,Nice To Have
29,Machine Learning,4,Advanced
29,Python,3,Regular
29,Big Data,1,Nice To Have
30,English,Nan,B2
30,Danish,Nan,B1
30,Machine Learning,3,Regular
30,AI,3,Regular
31,English,Nan,C1
31,Cloud,5,Master
31,Databricks,5,Master
31,Python,5,Master
31,PySpark,3,Regular
31,Spark,3,Regular
32,English,Nan,C1
32,PySpark,4,Advanced
32,AI/ML,4,Advanced
32,Python,4,Advanced
32,GenAI,3,Regular
32,RAG Patterns,3,Regular
32,Azure,3,Regular
32,Databricks,3,Regular
32,AI,3,Regular
32,Machine Learning,3,Regular
33,Polish,Nan,B2
33,English,Nan,C1
33,GNNs,4,Advanced
33,Molecular Representation Learning,4,Advanced
33,Graph-Based Machine Learning,4,Advanced
33,deep learning frameworks,4,Advanced
33,Python,4,Advanced
33,AlphaFold,4,Advanced
33,OMICs Data Integration,1,Nice To Have
33,Knowledge Graphs in Pharma,1,Nice To Have
33,Generative AI,1,Nice To Have
34,Polish,Nan,B1
34,English,Nan,B2
34,AI/ML,4,Advanced
34,OpenCV,4,Advanced
34,PyTorch,3,Regular
34,scikit-learn,3,Regular
34,SciPy,3,Regular
34,TensorFlow,3,Regular
34,Keras,3,Regular
34,Pandas,3,Regular
34,MLflow,1,Nice To Have
35,Go-to-market,5,Master
35,English,5,Master
35,SEO,4,Advanced
35,CMS,4,Advanced
36,English,Nan,C1
36,GenAI,4,Advanced
36,LLM,4,Advanced
36,Node.js,4,Advanced
36,Angular,4,Advanced
36,Chatbots,4,Advanced
36,rag,4,Advanced
36,Agile,4,Advanced
36,Java,4,Advanced
36,Python,4,Advanced
36,MLOps,4,Advanced
37,Machine Learning,4,Advanced
37,AI,4,Advanced
37,Cloud,3,Regular
37,Power BI,3,Regular
37,Azure,3,Regular
38,Memy,4,Advanced
38,LLM,1,Nice To Have
38,AI,1,Nice To Have
39,Polish,Nan,C1
39,English,Nan,C1
39,Machine Learning,4,Advanced
39,CI/CD,4,Advanced
39,AI,4,Advanced
39,Kanban,4,Advanced
39,Agile,4,Advanced
39,DevOps,3,Regular
40,English,Nan,B2
40,Machine Learning,5,Master
40,NLP,5,Master
40,AI,5,Master
40,Python,5,Master
40,AWS,4,Advanced
41,English,Nan,C1
41,Polish,Nan,C2
41,LLM,4,Advanced
41,CI/CD,4,Advanced
41,AI,4,Advanced
41,Python,4,Advanced
41,AWS,3,Regular
42,LLM,4,Advanced
42,AI,4,Advanced
42,Python,4,Advanced
42,PyTorch,3,Regular
43,SQL,4,Advanced
43,Python,4,Advanced
43,Cloud,3,Regular
43,AI,3,Regular
43,Spark,3,Regular
43,DevOps,1,Nice To Have
43,Big Data,1,Nice To Have
44,GenAI,3,Regular
44,Cloud,3,Regular
44,Java,3,Regular
44,Python,3,Regular
44,MLOps,3,Regular
45,TypeScript,3,Regular
45,Express.js,3,Regular
45,Scrum,3,Regular
45,React,3,Regular
45,JavaScript,3,Regular
46,English,Nan,C1
46,Machine Learning,5,Master
46,NLP,5,Master
46,AI,5,Master
46,Python,5,Master
46,AWS,4,Advanced
47,Polish,Nan,C2
47,English,Nan,B2
47,Copilot,3,Regular
47,Microsoft 365,3,Regular
47,Power Platform,3,Regular
47,Azure,3,Regular
47,integration,3,Regular
47,AI,1,Nice To Have
47,Python,1,Nice To Have
47,JavaScript,1,Nice To Have
48,Polish,Nan,C2
48,English,Nan,C1
48,GenAI,4,Advanced
48,AWS,4,Advanced
48,LLM,4,Advanced
48,Azure OpenAI,4,Advanced
48,Data Science,4,Advanced
48,AI,3,Regular
49,Polish,Nan,B2
49,English,Nan,C1
49,Scrum Master,4,Advanced
49,AI,2,Junior
50,Machine Learning,5,Master
50,NLP,4,Advanced
50,Computer Vision,4,Advanced
50,Python,4,Advanced
51,Java,4,Advanced
51,Python,4,Advanced
51,PHP,4,Advanced
51,Go,4,Advanced
51,Ruby on Rails,4,Advanced
51,C#,4,Advanced
51,C,4,Advanced
51,JavaScript,3,Regular
51,Big Data,3,Regular
51,Machine Learning,3,Regular
52,Polish,Nan,C1
52,English,Nan,C1
52,Python,4,Advanced
52,React.JS,4,Advanced
52,GenAI models,4,Advanced
52,LLMs,4,Advanced
52,API,3,Regular
52,Docker,3,Regular
52,Kubernetes,3,Regular
52,CI/CD,3,Regular
52,Cloud Platforms,2,Junior
53,GCP,4,Advanced
53,Cloud Adoption Framework,3,Regular
53,Cloud Foundation Toolkit,3,Regular
54,AI,3,Regular
54,Compiler,3,Regular
55,Ukrainian,Nan,C2
55,English,Nan,B1
55,NLP,5,Master
55,LLM,5,Master
55,Ukrainian,5,Master
56,English,Nan,A1
56,CUDA,5,Master
56,C,5,Master
56,mining,3,Regular
56,inference llm optimising,3,Regular
57,English,Nan,C1
57,CI/CD,4,Advanced
57,Vertex AI,4,Advanced
57,Docker,4,Advanced
57,GCP,4,Advanced
57,Python,4,Advanced
57,BigQuery,4,Advanced
57,Kubernetes,3,Regular
58,AI/ML,4,Advanced
58,Docker,3,Regular
58,AI,3,Regular
58,Software Development,1,Nice To Have
59,React,4,Advanced
59,English,4,Advanced
59,.Net,4,Advanced
