offer_id,skill_name,skill_level,skill_level_name
0,Spanish,Nan,B2
0,Python,5,Master
0,Docker,4,Advanced
0,Kubernetes,4,Advanced
1,Computer science,4,Advanced
1,Machine Learning,4,Advanced
1,Python,4,Advanced
2,French,Nan,B2
2,Spanish,Nan,B2
2,German,Nan,B2
2,NLP,4,Advanced
2,AI,4,Advanced
2,Data Science,4,Advanced
2,Azure,3,Regular
3,AI,5,Master
3,Machine Learning,4,Advanced
3,NLP,4,Advanced
3,LLM,3,Regular
3,Azure,3,Regular
3,OpenAI,3,Regular
4,Polish,Nan,B2
4,English,Nan,C1
4,GNNs,4,Advanced
4,Molecular Representation Learning,4,Advanced
4,Graph-Based Machine Learning,4,Advanced
4,deep learning frameworks,4,Advanced
4,Python,4,Advanced
4,AlphaFold,4,Advanced
4,OMICs Data Integration,1,Nice To Have
4,Knowledge Graphs in Pharma,1,Nice To Have
4,Generative AI,1,Nice To Have
5,Web3 protocols,4,Advanced
5,SQL,4,Advanced
5,NoSQL,4,Advanced
5,Apache Kafka,3,Regular
6,English,Nan,B2
6,Python,4,Advanced
6,CI/CD,3,Regular
6,PyTorch,3,Regular
6,AI,3,Regular
6,Spark,3,Regular
6,Databases,3,Regular
6,TensorFlow,3,Regular
6,Airflow,1,Nice To Have
7,Python,5,Master
7,Flask,5,Master
7,fastapi,5,Master
7,Django,5,Master
7,Azure,5,Master
7,SQL,5,Master
8,LLM,3,Regular
8,Azure,3,Regular
8,REST API,3,Regular
8,Promt Engineering,3,Regular
8,Python,3,Regular
9,English,Nan,B2
9,Linux,5,Master
9,Python,4,Advanced
9,Docker,4,Advanced
9,CI/CD,4,Advanced
9,PostgreSQL,4,Advanced
10,AWS,4,Advanced
10,DevOps,4,Advanced
10,C#,4,Advanced
10,AI/ML,4,Advanced
10,Azure,4,Advanced
10,GCP,4,Advanced
10,English,4,Advanced
10,.Net,4,Advanced
10,Python,4,Advanced
10,Kubernetes,3,Regular
11,PHP,3,Regular
12,English,Nan,B2
12,AI Coding Assistant tools,3,Regular
12,Kubernetes,3,Regular
12,Git,2,Junior
13,Python,5,Master
13,SQL,5,Master
13,Databricks,5,Master
13,Azure,5,Master
13,Langchain,5,Master
14,English,Nan,B2
14,AWS,4,Advanced
14,DBT,4,Advanced
14,ETL tools,4,Advanced
14,Data Warehousing,4,Advanced
14,AI,4,Advanced
14,Python,4,Advanced
15,Polish,Nan,C2
15,English,Nan,C1
15,Python,5,Master
15,Machine Learning,4,Advanced
15,CI/CD,4,Advanced
15,Pandas,4,Advanced
15,PyTorch,3,Regular
15,PySpark,3,Regular
15,TensorFlow,3,Regular
15,Snowflake,1,Nice To Have
15,Agile,1,Nice To Have
16,AI,5,Master
16,Python,5,Master
16,Redis,4,Advanced
16,asyncio,4,Advanced
16,RabbitMQ,4,Advanced
16,Docker,4,Advanced
16,Kafka,4,Advanced
16,SQL,4,Advanced
16,NoSQL,4,Advanced
16,Cassandra,4,Advanced
